token_id,balance,length
5512,2063,5
5513,3240,7
5514,3291,7
5515,2910,6
5516,3291,7
5517,4872,10
5518,3334,7
5519,4227,9
5520,3555,8
5521,65,1
5522,4409,9
5523,3607,8
5524,3518,8
5525,4529,10
5526,1458,3
5527,1562,4
5528,249,1
5529,180,1
5530,3420,7
5531,32,1
5532,3658,8
5533,3136,7
5534,2236,5
5535,1305,3
5536,866,2
5537,4467,9
5538,3053,7
5539,68,1
5540,756,2
5541,495,2
5542,2636,6
5543,4124,9
5544,4841,10
5545,405,1
5546,1191,3
5547,2772,6
5548,4437,9
5549,1139,3
5550,3741,8
5551,4178,9
5552,3301,7
5553,3239,7
5554,736,2
5555,4360,9
5556,4130,9
5557,1387,3
5558,3796,8
5559,501,2
5560,1742,4
5561,4887,10
5562,1379,3
5563,447,1
5564,330,1
5565,1223,3
5566,656,2
5567,3171,7
5568,1924,4
5569,111,1
5570,1099,3
5571,1882,4
5572,3065,7
5573,1215,3
5574,2102,5
5575,2239,5
5576,1758,4
5577,766,2
5578,1468,3
5579,2826,6
5580,1953,4
5581,865,2
5582,3729,8
5583,3648,8
5584,3187,7
5585,185,1
5586,2108,5
5587,893,2
5588,3486,8
5589,1090,3
5590,357,1
5591,2642,6
5592,4353,9
5593,980,2
5594,865,2
5595,504,2
5596,2447,5
5597,4743,10
5598,3179,7
5599,1395,3
5600,3552,8
5601,833,2
5602,2543,6
5603,1795,4
5604,601,2
5605,364,1
5606,1110,3
5607,3859,8
5608,3753,8
5609,2055,5
5610,287,1
5611,3709,8
5612,2052,5
5613,569,2
5614,1018,3
5615,2059,5
5616,2710,6
5617,1989,5
5618,4914,10
5619,1116,3
5620,916,2
5621,2780,6
5622,2825,6
5623,4321,9
5624,4911,10
5625,2529,6
5626,3830,8
5627,2091,5
5628,3193,7
5629,1189,3
5630,1672,4
5631,2187,5
5632,2920,6
5633,3335,7
5634,2301,5
5635,2705,6
5636,999,3
5637,157,1
5638,590,2
5639,3990,9
5640,1843,4
5641,4521,10
5642,1213,3
5643,2947,6
5644,3538,8
5645,462,1
5646,3414,7
5647,4334,9
5648,1966,4
5649,882,2
5650,1620,4
5651,3630,8
5652,470,1
5653,1077,3
5654,3876,8
5655,4962,10
5656,823,2
5657,950,2
5658,2684,6
5659,416,1
5660,4555,10
5661,398,1
5662,3087,7
5663,3763,8
5664,2214,5
5665,443,1
5666,817,2
5667,2287,5
5668,1738,4
5669,2103,5
5670,3865,8
5671,4885,10
5672,943,2
5673,892,2
5674,4126,9
5675,3124,7
5676,3047,7
5677,2070,5
5678,1632,4
5679,4220,9
5680,3296,7
5681,508,2
5682,2486,6
5683,1210,3
5684,3971,8
5685,4016,9
5686,2802,6
5687,718,2
5688,4533,10
5689,588,2
5690,4818,10
5691,2796,6
5692,3187,7
5693,2801,6
5694,2914,6
5695,296,1
5696,902,2
5697,2004,5
5698,1414,3
5699,2095,5
5700,3810,8
5701,563,2
5702,2917,6
5703,314,1
5704,4954,10
5705,2591,6
5706,382,1
5707,1306,3
5708,1532,4
5709,2107,5
5710,3356,7
5711,3863,8
5712,4181,9
5713,2459,6
5714,3548,8
5715,530,2
5716,316,1
5717,2233,5
5718,2392,5
5719,4349,9
5720,4236,9
5721,563,2
5722,3401,7
5723,3707,8
5724,2528,6
5725,3922,8
5726,4866,10
5727,2111,5
5728,4263,9
5729,2049,5
5730,3895,8
5731,2923,6
5732,1655,4
5733,2554,6
5734,878,2
5735,1069,3
5736,3100,7
5737,2207,5
5738,4219,9
5739,4701,10
5740,2005,5
5741,2592,6
5742,3566,8
5743,4636,10
5744,1388,3
5745,4051,9
5746,839,2
5747,3151,7
5748,1028,3
5749,4398,9
5750,2063,5
5751,1374,3
5752,829,2
5753,2858,6
5754,4409,9
5755,1075,3
5756,1160,3
5757,124,1
5758,1826,4
5759,2144,5
5760,3150,7
5761,2187,5
5762,4389,9
5763,1406,3
5764,4329,9
5765,3819,8
5766,794,2
5767,1735,4
5768,2506,6
5769,2205,5
5770,425,1
5771,2587,6
5772,3524,8
5773,2227,5
5774,1095,3
5775,4209,9
5776,1362,3
5777,2354,5
5778,857,2
5779,2751,6
5780,2056,5
5781,3900,8
5782,2241,5
5783,2446,5
5784,1121,3
5785,1664,4
5786,4917,10
5787,3819,8
5788,2427,5
5789,602,2
5790,3034,7
5791,3634,8
5792,17,1
5793,1264,3
5794,1450,3
5795,2883,6
5796,2940,6
5797,1129,3
5798,627,2
5799,3698,8
5800,2031,5
5801,4894,10
5802,3242,7
5803,4476,9
5804,1438,3
5805,4016,9
5806,1453,3
5807,4879,10
5808,1878,4
5809,4465,9
5810,2299,5
5811,3604,8
5812,1832,4
5813,1782,4
5814,4988,10
5815,1997,5
5816,2293,5
5817,3963,8
5818,2630,6
5819,649,2
5820,302,1
5821,637,2
5822,2537,6
5823,4080,9
5824,1180,3
5825,1265,3
5826,3406,7
5827,499,2
5828,4315,9
5829,842,2
5830,4508,10
5831,4406,9
5832,2354,5
5833,3645,8
5834,1537,4
5835,4533,10
5836,3866,8
5837,4139,9
5838,893,2
5839,3145,7
5840,4931,10
5841,4043,9
5842,4025,9
5843,315,1
5844,565,2
5845,923,2
5846,885,2
5847,3124,7
5848,2605,6
5849,1378,3
5850,1672,4
5851,104,1
5852,1491,4
5853,1087,3
5854,3874,8
5855,436,1
5856,349,1
5857,4466,9
5858,1959,4
5859,560,2
5860,937,2
5861,3719,8
5862,251,1
5863,2889,6
5864,2304,5
5865,353,1
5866,201,1
5867,2247,5
5868,4447,9
5869,2072,5
5870,1727,4
5871,529,2
5872,885,2
5873,4085,9
5874,4290,9
5875,3796,8
5876,801,2
5877,1476,3
5878,2156,5
5879,3724,8
5880,3352,7
5881,3256,7
5882,4621,10
5883,1850,4
5884,3809,8
5885,4137,9
5886,1023,3
5887,561,2
5888,3389,7
5889,1840,4
5890,2031,5
5891,4145,9
5892,2111,5
5893,978,2
5894,3090,7
5895,1511,4
5896,1446,3
5897,4152,9
5898,2820,6
5899,4347,9
5900,1325,3
5901,1958,4
5902,3896,8
5903,653,2
5904,3865,8
5905,952,2
5906,1209,3
5907,3504,8
5908,4216,9
5909,2552,6
5910,2058,5
5911,3888,8
5912,2077,5
5913,1014,3
5914,798,2
5915,4224,9
5916,787,2
5917,298,1
5918,590,2
5919,923,2
5920,4350,9
5921,2708,6
5922,2864,6
5923,4958,10
5924,1402,3
5925,1604,4
5926,705,2
5927,3993,9
5928,3910,8
5929,1390,3
5930,581,2
5931,2976,7
5932,2382,5
5933,234,1
5934,2786,6
5935,2569,6
5936,3407,7
5937,4648,10
5938,4487,10
5939,918,2
5940,4677,10
5941,154,1
5942,501,2
5943,4529,10
5944,2020,5
5945,3727,8
5946,797,2
5947,3027,7
5948,2536,6
5949,1649,4
5950,256,1
5951,548,2
5952,2726,6
5953,642,2
5954,370,1
5955,3438,7
5956,302,1
5957,912,2
5958,4460,9
5959,4669,10
5960,3481,8
5961,1831,4
5962,2435,5
5963,105,1
5964,1740,4
5965,4498,10
5966,3293,7
5967,328,1
5968,2347,5
5969,355,1
5970,3391,7
5971,4271,9
5972,2539,6
5973,1359,3
5974,932,2
5975,2282,5
5976,2837,6
5977,4970,10
5978,2277,5
5979,1568,4
5980,2869,6
5981,1339,3
5982,3464,7
5983,1220,3
5984,1985,4
5985,621,2
5986,726,2
5987,2108,5
5988,3162,7
5989,353,1
5990,1919,4
5991,4002,9
5992,4922,10
5993,1133,3
5994,1507,4
5995,3201,7
5996,2489,6
5997,3635,8
5998,144,1
5999,3805,8
6000,976,2
6001,1199,3
6002,974,2
6003,4535,10
6004,192,1
6005,4756,10
6006,3467,8
6007,629,2
6008,2551,6
6009,912,2
6010,1996,5
6011,1956,4
6012,2654,6
6013,4329,9
6014,366,1
6015,3928,8
6016,4334,9
6017,2430,5
6018,226,1
6019,2193,5
6020,3369,7
6021,3576,8
6022,593,2
6023,347,1
6024,1567,4
6025,4556,10
6026,2759,6
6027,2154,5
6028,683,2
6029,4185,9
6030,4462,9
6031,783,2
6032,2425,5
6033,2288,5
6034,4544,10
6035,2647,6
6036,3872,8
6037,2132,5
6038,4267,9
6039,2295,5
6040,761,2
6041,4647,10
6042,4096,9
6043,2647,6
6044,4436,9
6045,4396,9
6046,13,1
6047,1573,4
6048,1744,4
6049,321,1
6050,1378,3
6051,1465,3
6052,769,2
6053,3737,8
6054,2949,6
6055,2958,7
6056,4146,9
6057,1933,4
6058,1899,4
6059,2435,5
6060,575,2
6061,2969,7
6062,1587,4
6063,265,1
6064,4317,9
6065,990,3
6066,2396,5
6067,2994,7
6068,1708,4
6069,1402,3
6070,1170,3
6071,2886,6
6072,3101,7
6073,1797,4
6074,4642,10
6075,2238,5
6076,3302,7
6077,2373,5
6078,3796,8
6079,2910,6
6080,3214,7
6081,3905,8
6082,254,1
6083,3357,7
6084,348,1
6085,2056,5
6086,2666,6
6087,1259,3
6088,874,2
6089,3881,8
6090,544,2
6091,4526,10
6092,1109,3
6093,959,2
6094,138,1
6095,2060,5
6096,1665,4
6097,3454,7
6098,1779,4
6099,3144,7
6100,3024,7
6101,794,2
6102,569,2
6103,770,2
6104,1948,4
6105,2344,5
6106,2405,5
6107,4509,10
6108,3988,9
6109,649,2
6110,144,1
6111,2756,6
6112,3301,7
6113,318,1
6114,87,1
6115,2318,5
6116,2155,5
6117,2630,6
6118,2136,5
6119,351,1
6120,3778,8
6121,4271,9
6122,2628,6
6123,4579,10
6124,3657,8
6125,3398,7
6126,2332,5
6127,2604,6
6128,1007,3
6129,2396,5
6130,3122,7
6131,4825,10
6132,3889,8
6133,4287,9
6134,545,2
6135,3221,7
6136,3380,7
6137,3725,8
6138,901,2
6139,4716,10
6140,4250,9
6141,3918,8
6142,457,1
6143,3433,7
6144,1881,4
6145,2612,6
6146,1121,3
6147,416,1
6148,2484,6
6149,3491,8
6150,1224,3
6151,2777,6
6152,1290,3
6153,3942,8
6154,2068,5
6155,1343,3
6156,1014,3
6157,1179,3
6158,557,2
6159,2033,5
6160,813,2
6161,1124,3
6162,508,2
6163,1163,3
6164,3925,8
6165,3295,7
6166,245,1
6167,3804,8
6168,384,1
6169,172,1
6170,1672,4
6171,2140,5
6172,4477,9
6173,1173,3
6174,1309,3
6175,2475,6
6176,174,1
6177,4419,9
6178,1708,4
6179,200,1
6180,1293,3
6181,3916,8
6182,2264,5
6183,1534,4
6184,2066,5
6185,666,2
6186,1671,4
6187,4324,9
6188,2627,6
6189,3458,7
6190,181,1
6191,2513,6
6192,3122,7
6193,3815,8
6194,3396,7
6195,154,1
6196,4351,9
6197,4598,10
6198,511,2
6199,1015,3
6200,2311,5
6201,3302,7
6202,3830,8
6203,3874,8
6204,3552,8
6205,3955,8
6206,2883,6
6207,1573,4
6208,3015,7
6209,847,2
6210,659,2
6211,3798,8
6212,888,2
6213,2987,7
6214,1327,3
6215,4335,9
6216,81,1
6217,365,1
6218,3297,7
6219,3217,7
6220,1094,3
6221,1534,4
6222,3625,8
6223,2813,6
6224,1444,3
6225,2049,5
6226,4596,10
6227,4401,9
6228,2289,5
6229,4531,10
6230,762,2
6231,3164,7
6232,592,2
6233,3958,8
6234,4838,10
6235,4873,10
6236,971,2
6237,850,2
6238,3667,8
6239,1778,4
6240,2374,5
6241,636,2
6242,840,2
6243,3286,7
6244,847,2
6245,4399,9
6246,714,2
6247,4126,9
6248,956,2
6249,4575,10
6250,4269,9
6251,3559,8
6252,4898,10
6253,3965,8
6254,679,2
6255,4127,9
6256,4901,10
6257,2578,6
6258,4495,10
6259,2100,5
6260,1315,3
6261,4416,9
6262,2122,5
6263,4516,10
6264,684,2
6265,302,1
6266,2546,6
6267,4244,9
6268,201,1
6269,3232,7
6270,1393,3
6271,4949,10
6272,2125,5
6273,4562,10
6274,4021,9
6275,2283,5
6276,4194,9
6277,2521,6
6278,2715,6
6279,840,2
6280,4544,10
6281,4169,9
6282,38,1
6283,3663,8
6284,2399,5
6285,2946,6
6286,66,1
6287,2156,5
6288,3626,8
6289,1363,3
6290,1524,4
6291,4258,9
6292,3261,7
6293,2245,5
6294,1801,4
6295,2682,6
6296,292,1
6297,2152,5
6298,3477,8
6299,2793,6
6300,3301,7
6301,2269,5
6302,233,1
6303,1459,3
6304,4068,9
6305,91,1
6306,1980,4
6307,3811,8
6308,4832,10
6309,4704,10
6310,4617,10
6311,4417,9
6312,3759,8
6313,4311,9
6314,3085,7
6315,2777,6
6316,2070,5
6317,1924,4
6318,2267,5
6319,427,1
6320,404,1
6321,3849,8
6322,3887,8
6323,3189,7
6324,1268,3
6325,619,2
6326,3725,8
6327,2248,5
6328,3813,8
6329,1576,4
6330,2367,5
6331,1815,4
6332,1785,4
6333,2159,5
6334,4239,9
6335,4133,9
6336,200,1
6337,2277,5
6338,3841,8
6339,4404,9
6340,1215,3
6341,4844,10
6342,4956,10
6343,4067,9
6344,4665,10
6345,681,2
6346,3094,7
6347,505,2
6348,3989,9
6349,4477,9
6350,3579,8
6351,4871,10
6352,3571,8
6353,1492,3
6354,2534,6
6355,2238,5
6356,4083,9
6357,930,2
6358,415,1
6359,4669,10
6360,3057,7
6361,4731,10
6362,2948,6
6363,3143,7
6364,3729,8
6365,4637,10
6366,2037,5
6367,3463,7
6368,1232,3
6369,923,2
6370,4683,10
6371,4462,9
6372,1273,3
6373,3188,7
6374,1021,3
6375,3778,8
6376,2802,6
6377,1936,4
6378,3354,7
6379,2479,6
6380,2578,6
6381,4431,9
6382,1443,3
6383,4648,10
6384,1159,3
6385,4539,10
6386,384,1
6387,1761,4
6388,1619,4
6389,3794,8
6390,1117,3
6391,4410,9
6392,4193,9
6393,4956,10
6394,4982,10
6395,437,1
6396,2147,5
6397,4717,10
6398,2769,6
6399,4048,9
6400,1365,3
6401,3977,8
6402,384,1
6403,4859,10
6404,3595,8
6405,2394,5
6406,2610,6
6407,4079,9
6408,775,2
6409,3429,7
6410,3425,7
6411,2276,5
6412,591,2
6413,2235,5
6414,999,3
6415,4222,9
6416,1291,3
6417,1057,3
6418,2796,6
6419,1362,3
6420,1745,4
6421,740,2
6422,1182,3
6423,1323,3
6424,969,2
6425,2110,5
6426,2553,6
6427,1731,4
6428,4594,10
6429,2687,6
6430,3284,7
6431,2298,5
6432,4305,9
6433,2194,5
6434,3718,8
6435,4796,10
6436,4852,10
6437,4841,10
6438,2034,5
6439,61,1
6440,2082,5
6441,2176,5
6442,3046,7
6443,4586,10
6444,4353,9
6445,2582,6
6446,2914,6
6447,1686,4
6448,3825,8
6449,2209,5
6450,4298,9
6451,3368,7
6452,3351,7
6453,2139,5
6454,2697,6
6455,4293,9
6456,4157,9
6457,3164,7
6458,3598,8
6459,3226,7
6460,4039,9
6461,2361,5
6462,1581,4
6463,382,1
6464,540,2
6465,29,1
6466,1708,4
6467,914,2
6468,3474,7
6469,1193,3
6470,377,1
6471,625,2
6472,1203,3
6473,3063,7
6474,2300,5
6475,4631,10
6476,255,1
6477,3281,7
6478,2445,5
6479,3338,7
6480,3256,7
6481,3782,8
6482,1557,4
6483,2569,6
6484,640,2
6485,1395,3
6486,1364,3
6487,1125,3
6488,2274,5
6489,4042,9
6490,696,2
6491,4335,9
6492,974,2
6493,575,2
6494,1503,4
6495,1432,3
6496,853,2
6497,2796,6
6498,4221,9
6499,2641,6
6500,4575,10
6501,200,1
6502,4990,10
6503,4010,9
6504,4926,10
6505,1325,3
6506,3019,7
6507,3838,8
6508,2480,6
6509,380,1
6510,4756,10
6511,4504,10
6512,2851,6
6513,3972,8
6514,2603,6
6515,2189,5
6516,3683,8
6517,373,1
6518,4629,10
6519,4676,10
6520,3528,8
6521,2712,6
6522,3101,7
6523,3976,8
6524,1779,4
6525,2931,6
6526,3678,8
6527,990,3
6528,1096,3
6529,75,1
6530,3818,8
6531,3809,8
6532,1137,3
6533,4762,10
6534,3259,7
6535,4545,10
6536,4937,10
6537,1249,3
6538,1454,3
6539,1752,4
6540,2009,5
6541,4534,10
6542,1486,3
6543,1618,4
6544,53,1
6545,2402,5
6546,2303,5
6547,1127,3
6548,224,1
6549,1087,3
6550,1065,3
6551,254,1
6552,4038,9
6553,3527,8
6554,33,1
6555,3114,7
6556,3338,7
6557,797,2
6558,2710,6
6559,4707,10
6560,3213,7
6561,357,1
6562,1853,4
6563,502,2
6564,1424,3
6565,4244,9
6566,2600,6
6567,669,2
6568,1648,4
6569,1149,3
6570,2176,5
6571,4206,9
6572,1848,4
6573,3635,8
6574,3566,8
6575,539,2
6576,3122,7
6577,408,1
6578,4085,9
6579,2431,5
6580,3723,8
6581,3637,8
6582,995,3
6583,4241,9
6584,2282,5
6585,2816,6
6586,210,1
6587,3559,8
6588,3903,8
6589,4552,10
6590,626,2
6591,2301,5
6592,2508,6
6593,1953,4
6594,822,2
6595,167,1
6596,2671,6
6597,3024,7
6598,1717,4
6599,4184,9
6600,4280,9
6601,4579,10
6602,3245,7
6603,2748,6
6604,3520,8
6605,1678,4
6606,289,1
6607,1135,3
6608,4035,9
6609,2564,6
6610,2911,6
6611,3035,7
6612,2669,6
6613,387,1
6614,3381,7
6615,3992,9
6616,4807,10
6617,723,2
6618,2635,6
6619,3007,7
6620,208,1
6621,3087,7
6622,1561,4
6623,2745,6
6624,1164,3
6625,145,1
6626,2959,6
6627,1968,4
6628,1007,3
6629,314,1
6630,3110,7
6631,782,2
6632,2201,5
6633,2798,6
6634,2619,6
6635,297,1
6636,4809,10
6637,3882,8
6638,4622,10
6639,3103,7
6640,2627,6
6641,4462,9
6642,4500,10
6643,4736,10
6644,1124,3
6645,1406,3
6646,3948,8
6647,3970,8
6648,3195,7
6649,4298,9
6650,3634,8
6651,1334,3
6652,829,2
6653,4547,10
6654,2708,6
6655,728,2
6656,3016,7
6657,592,2
6658,88,1
6659,3395,7
6660,2626,6
6661,1208,3
6662,1824,4
6663,1791,4
6664,2503,6
6665,3484,8
6666,813,2
6667,3071,7
6668,3743,8
6669,3068,7
6670,4780,10
6671,3047,7
6672,1987,4
6673,1740,4
6674,806,2
6675,1431,3
6676,525,2
6677,1149,3
6678,4564,10
6679,3130,7
6680,2260,5
6681,1843,4
6682,141,1
6683,3142,7
6684,807,2
6685,3330,7
6686,1507,4
6687,4347,9
6688,4570,10
6689,3978,8
6690,4718,10
6691,3119,7
6692,1224,3
6693,4005,9
6694,459,1
6695,2203,5
6696,3837,8
6697,705,2
6698,4809,10
6699,3755,8
6700,3839,8
6701,2276,5
6702,2037,5
6703,2799,6
6704,106,1
6705,357,1
6706,1733,4
6707,2591,6
6708,2740,6
6709,1392,3
6710,3873,8
6711,3561,8
6712,4511,10
6713,3493,8
6714,4230,9
6715,1552,4
6716,2505,6
6717,3337,7
6718,4084,9
6719,4066,9
6720,2277,5
6721,1923,4
6722,2397,5
6723,99,1
6724,1666,4
6725,3758,8
6726,421,1
6727,4927,10
6728,1500,4
6729,1129,3
6730,3227,7
6731,917,2
6732,585,2
6733,3638,8
6734,4799,10
6735,3998,9
6736,2771,6
6737,3127,7
6738,3118,7
6739,2999,7
6740,4367,9
6741,418,1
6742,4173,9
6743,371,1
6744,863,2
6745,3068,7
6746,3911,8
6747,3246,7
6748,2725,6
6749,2464,5
6750,4952,10
6751,2907,6
6752,1046,3
6753,4128,9
6754,307,1
6755,3934,8
6756,4919,10
6757,2086,5
6758,4430,9
6759,1306,3
6760,3762,8
6761,1495,4
6762,2723,6
6763,4676,10
6764,4186,9
6765,3502,8
6766,3917,8
6767,3917,8
6768,2711,6
6769,2493,6
6770,949,2
6771,3728,8
6772,2286,5
6773,3449,7
6774,4543,10
6775,2826,6
6776,2589,6
6777,1155,3
6778,157,1
6779,4764,10
6780,1073,3
6781,3352,7
6782,2945,6
6783,2908,6
6784,4022,9
6785,1786,4
6786,2108,5
6787,1480,3
6788,4228,9
6789,3238,7
6790,276,1
6791,2875,6
6792,4452,9
6793,2327,5
6794,656,2
6795,3629,8
6796,3552,8
6797,3803,8
6798,4256,9
6799,2531,6
6800,4991,10
6801,4557,10
6802,1840,4
6803,4374,9
6804,460,1
6805,4335,9
6806,230,1
6807,1739,4
6808,4531,10
6809,4452,9
6810,191,1
6811,47,1
6812,4569,10
6813,386,1
6814,3414,7
6815,2816,6
6816,3605,8
6817,2228,5
6818,4048,9
6819,4692,10
6820,2538,6
6821,1396,3
6822,816,2
6823,4380,9
6824,1791,4
6825,2896,6
6826,4001,9
6827,3008,7
6828,1535,4
6829,4685,10
6830,2514,6
6831,849,2
6832,3661,8
6833,4360,9
6834,4755,10
6835,1536,4
6836,2989,7
6837,3484,7
6838,3271,7
6839,3103,7
6840,4560,10
6841,1362,3
6842,2028,5
6843,4228,9
6844,3518,8
6845,2935,6
6846,1668,4
6847,2044,5
6848,3717,8
6849,4832,10
6850,2303,5
6851,4746,10
6852,1177,3
6853,4239,9
6854,238,1
6855,3039,7
6856,3475,7
6857,2443,5
6858,4509,10
6859,4111,9
6860,1417,3
6861,3372,7
6862,1287,3
6863,486,2
6864,4648,10
6865,2405,5
6866,3981,8
6867,3548,8
6868,3409,7
6869,2049,5
6870,4379,9
6871,2984,6
6872,4281,9
6873,3827,8
6874,259,1
6875,3680,8
6876,3619,8
6877,4859,10
6878,2670,6
6879,866,2
6880,3325,7
6881,3176,7
6882,1576,4
6883,2384,5
6884,4778,10
6885,2753,6
6886,1562,4
6887,4050,9
6888,3006,7
6889,2638,6
6890,116,1
6891,4959,10
6892,4654,10
6893,4291,9
6894,4387,9
6895,4488,10
6896,4901,10
6897,2441,5
6898,3352,7
6899,1464,3
6900,247,1
6901,2360,5
6902,1071,3
6903,3658,8
6904,991,3
6905,427,1
6906,3079,7
6907,2310,5
6908,4330,9
6909,249,1
6910,1974,4
6911,1870,4
6912,1212,3
6913,3436,7
6914,4950,10
6915,4522,10
6916,2462,5
6917,2286,5
6918,394,1
6919,2359,5
6920,2280,5
6921,1301,3
6922,2605,6
6923,2228,5
6924,4863,10
6925,446,1
6926,3411,7
6927,4410,9
6928,2791,6
6929,488,2
6930,1723,4
6931,1280,3
6932,3819,8
6933,4612,10
6934,2044,5
6935,994,3
6936,888,2
6937,711,2
6938,588,2
6939,4098,9
6940,3487,7
6941,424,1
6942,2922,6
6943,2657,6
6944,1997,4
6945,4045,9
6946,4984,10
6947,2113,5
6948,256,1
6949,4862,10
6950,4934,10
6951,671,2
6952,414,1
6953,2364,5
6954,1519,4
6955,4405,9
6956,3061,7
6957,1035,3
6958,556,2
6959,3639,8
6960,4752,10
6961,118,1
6962,4693,10
6963,2427,5
6964,4286,9
6965,4799,10
6966,2810,6
6967,3095,7
6968,3530,8
6969,798,2
6970,4312,9
6971,1898,4
6972,3159,7
6973,2181,5
6974,84,1
6975,4794,10
6976,3402,7
6977,1596,4
6978,1060,3
6979,4245,9
6980,4775,10
6981,2741,6
6982,2227,5
6983,3711,8
6984,3830,8
6985,2088,5
6986,4319,9
6987,1216,3
6988,4152,9
6989,329,1
6990,2686,6
6991,1969,4
6992,3179,7
6993,3979,8
6994,2579,6
6995,2495,6
6996,951,2
6997,3896,8
6998,2577,6
6999,190,1
7000,2541,6
7001,210,1
7002,3002,7
7003,2473,5
7004,1772,4
7005,2293,5
7006,3949,8
7007,4008,9
7008,4782,10
7009,2988,6
7010,2985,6
7011,3506,8
7012,3152,7
7013,3223,7
7014,671,2
7015,3739,8
7016,2595,6
7017,1532,4
7018,2800,6
7019,4291,9
7020,4671,10
7021,2788,6
7022,1654,4
7023,1425,3
7024,573,2
7025,1579,4
7026,4639,10
7027,3216,7
7028,2815,6
7029,3297,7
7030,2371,5
7031,761,2
7032,2571,6
7033,4968,10
7034,4659,10
7035,2800,6
7036,2467,5
7037,3252,7
7038,1873,4
7039,1644,4
7040,1884,4
7041,3842,8
7042,838,2
7043,2582,6
7044,4205,9
7045,4712,10
7046,3769,8
7047,2314,5
7048,2995,7
7049,264,1
7050,746,2
7051,4085,9
7052,1772,4
7053,4437,9
7054,865,2
7055,3341,7
7056,4935,10
7057,3309,7
7058,4547,10
7059,2697,6
7060,376,1
7061,1495,3
7062,4423,9
7063,3941,8
7064,2502,6
7065,1931,4
7066,4828,10
7067,2603,6
7068,2717,6
7069,270,1
7070,266,1
7071,2357,5
7072,2873,6
7073,3142,7
7074,1068,3
7075,2119,5
7076,875,2
7077,4029,9
7078,139,1
7079,3300,7
7080,1371,3
7081,1328,3
7082,2845,6
7083,3044,7
7084,3461,7
7085,485,2
7086,3092,7
7087,1687,4
7088,1414,3
7089,726,2
7090,2117,5
7091,3900,8
7092,3682,8
7093,2021,5
7094,2799,6
7095,3148,7
7096,4908,10
7097,4383,9
7098,1134,3
7099,3157,7
7100,190,1
7101,4521,10
7102,3033,7
7103,3069,7
7104,606,2
7105,4146,9
7106,3843,8
7107,4827,10
7108,3893,8
7109,4962,10
7110,4759,10
7111,2139,5
7112,4205,9
7113,2463,5
7114,4850,10
7115,29,1
7116,97,1
7117,4198,9
7118,4550,10
7119,2637,6
7120,202,1
7121,3075,7
7122,1271,3
7123,4372,9
7124,1633,4
7125,2627,6
7126,275,1
7127,970,2
7128,1760,4
7129,3882,8
7130,4059,9
7131,2323,5
7132,4863,10
7133,2646,6
7134,1275,3
7135,3167,7
7136,1146,3
7137,1537,4
7138,1652,4
7139,841,2
7140,1714,4
7141,3083,7
7142,1488,3
7143,1352,3
7144,4451,9
7145,3565,8
7146,4991,10
7147,976,2
7148,2119,5
7149,2025,5
7150,208,1
7151,402,1
7152,675,2
7153,77,1
7154,4270,9
7155,2233,5
7156,2531,6
7157,721,2
7158,1468,3
7159,308,1
7160,1388,3
7161,3343,7
7162,3991,8
7163,847,2
7164,2390,5
7165,2492,5
7166,4221,9
7167,953,2
7168,3534,8
7169,4823,10
7170,4146,9
7171,4316,9
7172,1690,4
7173,1807,4
7174,1801,4
7175,2311,5
7176,4115,9
7177,406,1
7178,1631,4
7179,826,2
7180,4043,9
7181,4962,10
7182,357,1
7183,4297,9
7184,1798,4
7185,946,2
7186,2187,5
7187,3397,7
7188,885,2
7189,50,1
7190,2222,5
7191,1756,4
7192,1686,4
7193,1384,3
7194,4500,10
7195,4903,10
7196,3709,8
7197,115,1
7198,1428,3
7199,1341,3
7200,815,2
7201,2999,7
7202,4246,9
7203,1300,3
7204,2498,6
7205,4696,10
7206,4810,10
7207,3250,7
7208,3094,7
7209,4594,10
7210,2181,5
7211,1687,4
7212,4701,10
7213,1184,3
7214,3426,7
7215,2076,5
7216,3759,8
7217,4675,10
7218,1624,4
7219,63,1
7220,458,1
7221,3635,8
7222,230,1
7223,2249,5
7224,4571,10
7225,2912,6
7226,1882,4
7227,4888,10
7228,915,2
7229,3019,7
7230,1220,3
7231,4813,10
7232,2300,5
7233,440,1
7234,483,2
7235,3825,8
7236,2815,6
7237,4028,9
7238,3514,8
7239,3522,8
7240,4252,9
7241,4799,10
7242,3265,7
7243,2254,5
7244,3726,8
7245,4907,10
7246,58,1
7247,4499,10
7248,876,2
7249,1566,4
7250,2692,6
7251,440,1
7252,3573,8
7253,2959,6
7254,1917,4
7255,4942,10
7256,1693,4
7257,970,2
7258,937,2
7259,464,1
7260,4365,9
7261,4667,10
7262,379,1
7263,2617,6
7264,2094,5
7265,4061,9
7266,601,2
7267,275,1
7268,1248,3
7269,599,2
7270,2299,5
7271,4119,9
7272,4760,10
7273,4208,9
7274,2123,5
7275,3479,7
7276,4293,9
7277,1519,4
7278,3413,7
7279,1163,3
7280,733,2
7281,998,3
7282,3232,7
7283,4733,10
7284,1666,4
7285,3395,7
7286,573,2
7287,353,1
7288,1387,3
7289,4822,10
7290,2011,5
7291,1851,4
7292,1052,3
7293,214,1
7294,92,1
7295,3213,7
7296,3861,8
7297,1720,4
7298,1407,3
7299,1982,4
7300,2507,6
7301,4781,10
7302,698,2
7303,4429,9
7304,3676,8
7305,4248,9
